gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SCARNA12,24.831456255861923,-8.611332809847708,1.1935020606968076,-7.215180512399044,5.386247773781914e-13,2.8969643414877165e-11
RNVU1-7,1016.8461938901573,-11.13246986181474,1.544312347497891,-7.208690573413902,5.649246810864213e-13,3.03082091402865e-11
MINDY2,303.79477625521747,-2.154366828522665,0.29904829309307585,-7.204076660127064,5.843848331317656e-13,3.1196264972655944e-11
CDH17,32.33139741421863,-3.4389427220973197,0.47759620324280255,-7.200523577757619,5.998178400378249e-13,3.194067207744844e-11
SNORA63D,16.04676743939507,-8.840768364708548,1.2299478493758484,-7.1879213164972,6.578515221824536e-13,3.485800905193939e-11
CHD3,3275.0617442949474,-2.4370536270482854,0.3400705359406956,-7.166318070770117,7.70416630779035e-13,4.072202191260613e-11
LRRTM2,42.93955691189228,-4.972868430469988,0.6958715414029907,-7.1462448664646825,8.918391298798266e-13,4.6680165188344094e-11
ZC3H4,491.2313522254259,-2.1473334661090826,0.3005264071817526,-7.145240533922253,8.983843542674798e-13,4.690834122282267e-11
SYN3,36.79307197577319,-4.8267164942782665,0.6775936167829723,-7.12332048993346,1.0535744471847936e-12,5.4163387755341916e-11
SCARNA16,23.9842972202755,-8.512629796503948,1.1974949980003196,-7.108697581801236,1.1714310928134878e-12,5.985455059947012e-11
KAT6B,2363.627913203815,-2.3993253986130645,0.3392380030080097,-7.072690492628605,1.5195816793753089e-12,7.654981887181721e-11
GOLGB1,7230.204513881428,-1.7406790217159323,0.24631967841453406,-7.066747703309861,1.5860693404310825e-12,7.971205631300008e-11
SNORA6,22.08930000975276,-8.333319964680683,1.1797700857609774,-7.063511836126537,1.6234636569418353e-12,8.140077121021446e-11
RBM25,1912.6659609424835,-1.902205214548105,0.2693936963928206,-7.061060596512157,1.652365129885585e-12,8.246454811010385e-11
SCARNA23,20.283999025616048,-9.168988716540005,1.298980141184602,-7.058605767581917,1.6818146267136827e-12,8.373954034634717e-11
FAM157D,108.1057413383634,-7.542611799481455,1.0691049492751208,-7.055071445133174,1.7251206276588632e-12,8.549905004517137e-11
SNORA3A,19.323992126659093,-9.108842865554143,1.2916138920431852,-7.0522955208735,1.7598992826429249e-12,8.702174793897965e-11
ATXN1,846.1257678069422,-2.497914562813226,0.35424073521506666,-7.051460530920285,1.7704945110186112e-12,8.734439587691816e-11
TIMM13,322.99666873606697,-2.9237171035669225,0.4147676221562691,-7.049048545224617,1.8014530046529552e-12,8.866784743085418e-11
RN7SL5P,20.127717029362465,-5.539748079524696,0.7879633850435269,-7.030463832045547,2.0584808026176264e-12,1.0017006354688041e-10
SNORA8,36.45264191779573,-10.006393630930674,1.4240524356772228,-7.026703076542283,2.114707150351029e-12,1.0267333811432825e-10
CASC19,44.57840262455349,-4.279650814986034,0.6095138058112444,-7.021417356231906,2.1962871373661523e-12,1.0639350331349352e-10
NBPF9,1344.8403612880024,-2.7543665747613564,0.3928644382627288,-7.0109847227235385,2.366465772381593e-12,1.138662678818587e-10
